,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29,0.03809919357299805,0.0017855024133444518,0.004978704452514649,5.841525713825856e-05,2,25,20,"{'max_depth': 2, 'max_features': 25, 'n_estimators': 20}",0.59375,0.6631578947368421,0.7368421052631579,0.6631578947368421,0.7052631578947368,0.6724342105263157,0.04814441139977173,381
30,0.0852818489074707,0.002073228385783433,0.006654691696166992,5.503295786936105e-05,2,25,50,"{'max_depth': 2, 'max_features': 25, 'n_estimators': 50}",0.6666666666666666,0.6947368421052632,0.7578947368421053,0.7578947368421053,0.7052631578947368,0.7164912280701754,0.03608409861665249,323
31,0.2617734432220459,0.008127731943340663,0.015610361099243164,0.0011648991689725858,2,25,100,"{'max_depth': 2, 'max_features': 25, 'n_estimators': 100}",0.6666666666666666,0.7263157894736842,0.7684210526315789,0.7157894736842105,0.7263157894736842,0.7207017543859648,0.0325087293246329,319
32,0.5136994361877442,0.0074590195685981945,0.023485612869262696,0.0008734111357679794,2,25,200,"{'max_depth': 2, 'max_features': 25, 'n_estimators': 200}",0.6770833333333334,0.7052631578947368,0.7684210526315789,0.6947368421052632,0.7263157894736842,0.7143640350877193,0.03137804637638033,333
33,0.8232691287994385,0.062150973716685966,0.031593942642211915,0.0010761237765635008,2,25,500,"{'max_depth': 2, 'max_features': 25, 'n_estimators': 500}",0.6666666666666666,0.6947368421052632,0.7578947368421053,0.7052631578947368,0.7473684210526316,0.7143859649122807,0.03384464716291227,332
34,1.8616224765777587,0.4038368661542427,0.07571926116943359,0.02399143597098794,2,25,1000,"{'max_depth': 2, 'max_features': 25, 'n_estimators': 1000}",0.6666666666666666,0.7052631578947368,0.7578947368421053,0.6842105263157895,0.7368421052631579,0.7101754385964912,0.03340527785378781,342
35,0.03533024787902832,0.0024176417400469104,0.007491493225097656,0.000643702605328714,2,30,10,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 10}",0.6979166666666666,0.5894736842105263,0.7368421052631579,0.6421052631578947,0.7052631578947368,0.6743201754385965,0.05226850278611983,380
36,0.061682510375976565,0.0017513987830082966,0.008093976974487304,0.00021007556587974229,2,30,20,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 20}",0.6770833333333334,0.6526315789473685,0.7368421052631579,0.6736842105263158,0.7263157894736842,0.693311403508772,0.0325196450795094,361
37,0.0968770980834961,0.020898565265751547,0.008489704132080078,0.0019729895799011723,2,30,50,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 50}",0.6875,0.6631578947368421,0.7578947368421053,0.6947368421052632,0.7263157894736842,0.7059210526315789,0.03289473684210528,348
38,0.16830706596374512,0.005837294972168203,0.010687828063964844,0.001749179271802005,2,30,100,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 100}",0.6979166666666666,0.6526315789473685,0.8,0.7052631578947368,0.6947368421052632,0.710109649122807,0.048564357765578804,344
